108050,LAHR,26,48.367,7.833
108150,FREUDENSTADT,26,48.45,8.417
108180,KLIPPENECK (CLIFF),26,48.1,8.75
108270,MESSSTETTEN,26,48.183,9
108354,GOPPINGEN (USA-AF),26,48.717,9.7
108360,STOETTEN,26,48.667,9.867
108370,LAUPHEIM,26,48.217,9.917
108380,ULM (MIL/MET),26,48.383,9.95
108450,LEIPHEIM(GAFB),26,48.433,10.233
108460,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95
108520,AUGSBERG/MULHAUSEN,26,48.433,10.933
108522,AUGSBURG/MULHAUSEN,26,48.433,10.933
108530,NEUBURG/DONAU,26,48.717,11.217
108560,LECHFELD,26,48.183,10.85
108570,LANDSBERG,26,48.067,10.9
108580,FUERSTENFELDBRUCK,26,48.2,11.267
108600,INGOLSTADT,26,48.717,11.533
108640,NEUBIBERG (GER-AFB),26,48.067,11.633
108650,MUNICH,26,48.133,11.55
108660,MUNICH/RIEM,26,48.133,11.7
108680,MUENCHEN-OBERSCHLEI,26,48.25,11.55
108690,ERDING,26,48.317,11.95
108750,MUHLDORF,26,48.283,12.5
108930,PASSAU,26,48.583,13.467
108950,FUERSTENZELL,26,48.55,13.35
109000,BREMGARTEN(GAFB),26,47.9,7.617
109080,FELDBERG/SCHWARZWAL,26,47.883,8
109210,NEUHAUSEN OB ECK,26,47.983,8.9
109290,KONSTANZ,26,47.683,9.183
109340,FRIEDRICHSHAFEN,26,47.65,9.483
109350,FRIEDRICHSHAFEN,26,47.667,9.517
109460,KEMPTEN/DURACH,26,47.717,10.333
109470,MEMMINGEN (GER-AFB),26,47.983,10.233
109480,OBERSTDORF,26,47.4,10.283
109610,ZUGSPITZE MOUNTAIN,26,47.417,10.983
109620,HOHENPEISSENBERG,26,47.8,11.017
109630,GARMISCH (USA-HP),26,47.483,11.067
109711,BAD TOLZ (USA-AF),26,47.767,11.6
109800,WENDELSTEIN MTN,26,47.7,12.017
110100,LINZ/HOERSCHING-FLU,27,48.233,14.183
110280,ST. POELTEN,27,48.183,15.617
110300,TULLN,27,48.317,16.117
110350,WIEN/HOHE WARTE,27,48.25,16.367
110360,WIEN/SCHWECHAT-FLUG,27,48.117,16.567
111010,BREGENZ,27,47.5,9.75
111050,FELDKIRCH,27,47.267,9.617
111200,INNSBRUCK-FLUGHAFEN,27,47.267,11.35
111260,PATSCHERKOFEL,27,47.217,11.467
111300,KUFSTEIN,27,47.583,12.167
111440,ZELL AM SEE,27,47.333,12.8
111460,SONNBLICK,27,47.05,12.95
111500,SALZBURG-FLUGHAFEN,27,47.8,13
111550,FEUERKOGEL,27,47.817,13.717
111570,AIGEN IM ENNSTAL,27,47.533,14.133
111650,ZELTWEG,27,47.2,14.75
111900,EISENSTADT,27,47.85,16.533
112120,VILLACHERALPE,27,46.6,13.667
112310,KLAGENFURT-FLUGHAFE,27,46.65,14.333
112400,GRAZ-THALERHOF-FLUG,27,47,15.433
114060,CHEB,28,50.083,12.4
114140,KARLOVY VARY,28,50.2,12.917
114180,MARIANSKE LAZNE,28,49.917,12.717
114230,PRIMDA,28,49.667,12.667
114232,KBELY,28,50.117,14.533
114234,LIBEREC,28,50.767,15.017
114380,TUSIMICE,28,50.383,13.333
114480,PLZEN LINE,28,49.683,13.267
114500,PIZEN-MIKULKA,28,49.767,13.383
114570,CHURANOV,28,49.067,13.617
114640,MILESOVKA,28,50.55,13.933
114870,KOCELOVICE,28,49.467,13.833
115020,USTI NAD LABEM,28,50.683,14.033
115090,DOKSANY,28,50.467,14.167
115180,PRAHA/RUZYNE,28,50.1,14.25
115190,DATSAV3 VIRT STATION (CANTON ISLAND),29,-2.767,-171.717
115200,PRAHA-LIBUS,28,50.017,14.45
115380,TEMELIN,28,49.2,14.333
115400,HOSIN,28,49.033,14.483
115410,CESKE BUDEJOVICE,28,48.95,14.433
115670,PRAHA-KBELY,28,50.117,14.533
116030,LIBEREC,28,50.767,15.017
116240,CASLAV,28,49.933,15.383
116280,KRESIN-KRAMOLIN,28,49.583,15.083
116360,KOSTELNI MYSLOVA,28,49.183,15.467
116430,PEC POD SNEZKOU,28,50.667,15.75
116480,HRADEC KRALOVE,28,50.25,15.85
116520,PARDUBICE,28,50.017,15.733
116590,PRIBYSLAV,28,49.583,15.767
116690,POLOM,26,50.35,16.317
116790,USTI NAD ORLICI,28,49.983,16.433
116830,SVRATOUCH,28,49.733,16.033
116920,NAMEST NAD OSLAV,28,49.167,16.117
116930,DUKOVANY,28,49.1,16.133
116980,KUCHAROVICE,28,48.883,16.082
117100,LUKA,28,49.65,16.95
117230,BRNO/TURANY,28,49.15,16.7
117300,SERAK,28,50.183,17.117
117350,PRADED MOUNTAIN,28,50.067,17.233
117480,PREROV,28,49.417,17.4
117660,CERVENA,28,49.767,17.55
117740,HOLESOV,28,49.317,17.567
117820,OSTRAVA/MOSNOV,28,49.683,18.117
117870,LYSA HORA,28,49.55,18.45
118160,BRATISLAVA-LETISKO,30,48.2,17.2
118260,PIESTANY,30,48.617,17.833
118410,ZILINA/HRICOV,30,49.233,18.617
118550,NITRA,30,48.283,18.133
118580,HURBANOVO,30,47.867,18.2
118670,PRIEVIDZA,30,48.767,18.6
118800,DUDINCE,30,48.167,18.867
119030,SLIAC,30,48.65,19.15
119160,CHOPOK,30,48.983,19.6
119180,LIESEK,30,49.367,19.683
119270,LUCENEC,30,48.333,19.733
119271,KOSICE,30,48.65,21.233
119272,NITRA,30,48.283,18.133
119273,PRIEVIDZA,30,48.767,18.583
119274,PIESTANY,30,48.617,17.817
119275,SLIAC,30,48.633,19.133
119276,ZILINA,30,49.233,18.6
119300,LOMNICKY STIT,30,49.2,20.217
119330,STRBSKE PLESO,30,49.117,20.083
119340,POPRAD/TATRY,30,49.067,20.25
119380,TELGART,30,48.85,20.183
119680,KOSICE,30,48.667,21.217
119760,STROPKOV/TISINEC,30,49.217,21.65
119780,MILHOSTOV,30,48.667,21.733
119930,KAMENICA NAD CIROCH,30,48.933,22
121000,KOLOBRZEG,31,54.183,15.583
121050,KOSZALIN,31,54.2,16.149
121055,LUBLINEK,31,51.717,19.4
121060,KOSZALIN ZEGRZE,31,54.033,16.3
121150,USTKA,31,54.583,16.867
121160,MRZEZYNO,31,54.15,15.3
121200,LEBA,31,54.75,17.533
121240,DARLOWEK,31,54.4,16.35
121250,LEBORK,31,54.55,17.75
121350,HEL,31,54.6,18.817
121360,LEBUNIA,31,54.417,17.767
121400,GDANSK PORT PN.,31,54.4,18.7
121420,OKSYWIE,31,54.567,18.517
121460,GDANSKI,31,54.25,18.667
121500,GDANSK-REBIECHOWO,31,54.383,18.467
121540,MALBORK,31,54.033,19.133
121550,GDANSK-SWIBNO,31,54.333,18.933
121600,ELBLAG,31,54.167,19.433
121630,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
121850,KETRZYN,31,54.067,21.367
121860,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
121950,SUWALKI,31,54.133,22.95
122000,SWINOUJSCIE,31,53.917,14.233
122050,SZCZECIN,31,53.4,14.617
122070,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
122120,SWIDWIN,31,53.783,15.817
122150,SZCZECINEK,31,53.717,16.683
122250,NADARZYCE,31,53.45,16.5
122260,MIROSLAWIEC,31,53.383,16.082
122300,PILA,31,53.133,16.75
122320,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
122350,CHOJNICE,31,53.717,17.55
122370,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
122380,BYDGOSZCZ,31,53.117,17.967
122500,TORUN,31,53.05,18.583
122700,MLAWA,31,53.1,20.35
122720,OLSZTYN,31,53.767,20.417
122800,MIKOLAJKI,31,53.783,21.583
122810,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
122850,OSTROLEKA,31,53.083,21.567
122950,BIALYSTOK,31,53.1,23.167
123000,GORZOW WLKP,31,52.75,15.283
123100,SLUBICE,31,52.35,14.6
123260,KRZESINY,31,52.333,16.967
123300,POZNAN,31,52.417,16.85
123360,POWIDZ,31,52.367,17.85
123450,KOLO,31,52.2,18.667
123600,PLOCK,31,52.583,19.733
123750,WARSZAWA-OKECIE,31,52.167,20.967
123760,MAZOWIECKI,31,52.2,21.65
123765,MALBORK,31,54.033,19.133
123766,CEWICE,31,54.417,17.767
123850,SIEDLCE,31,52.25,22.25
123990,TERESPOL,31,52.067,23.617
124000,ZIELONA GORA,31,51.933,15.533
124010,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
124150,LEGNICA,31,51.2,16.2
124180,LESZNO,31,51.833,16.533
124240,WROCLAW II,31,51.1,16.883
124250,WROCLAW I,31,51.117,16.883
124280,WROCLAW/STRACHOWICE,31,51.1,16.883
124350,KALISZ,31,51.783,18.083
124540,LASK,31,51.55,19.183
124550,WIELUN,31,51.217,18.567
124650,LODZ,31,51.733,19.4
124690,SULEJOW,31,51.35,19.867
124850,RADOM,31,51.417,21.117
124880,KOZIENICE,31,51.567,21.55
124900,DEBLIN/IRENA,31,51.55,21.85
124950,LUBLIN RADAWIEC,31,51.217,22.4
124970,WLODAWA,31,51.55,23.533
125000,JELENIA GORA,31,50.9,15.8
125100,SNIEZKA,31,50.733,15.733
125200,KLODZKO,31,50.433,16.617
125300,OPOLE,31,50.8,17.967
125390,DATSAV3 VIRT STATION (POLAND),31,53.117,17.967
125400,RACIBORZ,31,50.05,18.2
125500,CZESTOCHOWA,31,50.817,19.1
125560,KRAKOW/BALICE,31,50.083,19.783
125600,KATOWICE,31,50.233,19.033
125660,KRAKOW,31,50.083,19.8
125700,KIELCE,31,50.817,20.7
125750,TARNOW,31,50.033,20.983
125800,RZESZOW-JASIONKA,31,50.1,22.05
125850,SANDOMIERZ,31,50.7,21.717
125950,ZAMOSC,31,50.7,23.25
126000,BIELSKO-BIALA,31,49.8,19
126250,ZAKOPANE,31,49.3,19.967
126500,KASPROWY WIERCH,31,49.233,19.983
126600,NOWY SACZ,31,49.617,20.7
126700,KROSNO,31,49.683,21.75
126900,LESKO,31,49.467,22.35
126950,PRZEMYSL,31,49.8,22.767
127720,MISKOLC,32,48.1,20.767
128050,SOPRON,32,47.683,16.6
128120,SZOMBATHELY,32,47.267,16.633
128150,MOSONMAGYAROVAR,32,47.883,17.283
128220,GYOR,32,47.717,17.683
128250,PAPA,32,47.2,17.5
128300,VESZPREM/SZENTKIRAL,32,47.067,17.833
128305,TOKOL,32,47.333,18.983
128380,BUDAORS,32,47.45,18.967
128390,BUDAPEST/FERIHEGY I,32,47.433,19.267
128430,BUDAPEST/PESTSZENTL,32,47.433,19.183
128510,KEKESTETO,32,47.867,20.017
128600,SZOLNOK,32,47.117,20.233
128603,SZENTKIRALYSZABADJA,32,47.067,17.967
128700,EGER,32,47.9,20.383
128820,DEBRECEN,32,47.483,21.6
128920,NYIREGYHAZA/NAPKOR,32,47.967,21.883
129100,SZENTGOTTHARD/FARKA,32,46.917,16.317
129150,ZALAEGERSZEG/ANDRAS,32,46.867,16.8
129200,KESZTHELY,32,46.733,17.233
129220,SARMELLEK,32,46.683,17.167
129250,NAGYKANIZSA,32,46.45,16.967
129300,KAPOSVAR,32,46.383,17.833
129320,TASZAR,32,46.4,17.917
129350,SIOFOK,32,46.917,18.05
129420,PECS/POGANY,32,46,18.233
129500,PAKS,32,46.583,18.85
129600,BAJA,32,46.183,19.017
129700,KECSKEMET,32,46.917,19.75
129820,SZEGED,32,46.25,20.1
129920,BEKESCSABA,32,46.683,21.167
130140,LJUBLJANA/BRNIK,33,46.217,14.483
130145,CERKLJE,33,45.9,15.533
130240,LISCA,33,46.067,15.283
130260,MARIBOR,33,46.483,15.683
130670,PALIC,34, STATE UNION OF,46.1
131050,PORTOROZ,33,45.517,13.567
131160,RIJEKA/OMISALJ,35,45.217,14.583
131280,PUNTIJARKA (MOUNT),36,45.9,15.967
131300,ZAGREB/MAKSIMIR,36,45.817,16.033
131310,ZAGREB/PLESO,35,45.733,16.067
131420,DARUVAR,36,45.6,17.233
131500,SLAVONSKI BROD,36,45.167,18
131570,OSIJEK,35,45.533,18.733
131600,SOMBOR,34, STATE UNION OF,45.767
131680,NOVI SAD RIMSKI SAN,34, STATE UNION OF,45.333
131681,PETROVARADIN,36,45.25,19.867
131730,ZRENJANIN,34, STATE UNION OF,45.367
131740,KIKINDA,34, STATE UNION OF,45.85
131800,BANATSKI KARLOVAC,34, STATE UNION OF,45.05
131825,CAMP BONDSTEEL AHP,34, STATE UNION OF,42.35
131830,VRSAC,34, STATE UNION OF,45.15
132080,DATSAV3 VIRT STATION (YUGOSLAVIA (FORMER TERRITORY)),36,44.983,14.9
132090,PULA,35,44.9,13.917
132230,GOSPIC,36,44.55,15.367
132240,ZADAR/ZEMUNIK,35,44.083,15.35
132280,BIHAC,37,44.817,15.883
132420,BANJA LUKA,37,44.783,17.217
132570,TUZLA,37,44.55,18.7
132610,DATSAV3 VIRT STATION (YUGOSLAVIA (FORMER TERRITORY)),36,44.983,14.9
132660,SREMSKA MITROVICA,34, STATE UNION OF,45.1
132690,VALJEVO,34, STATE UNION OF,44.317
132720,BEOGRAD/SURCIN,34, STATE UNION OF,44.817
132740,BEOGRAD,34, STATE UNION OF,44.8
132790,SMEDEREVSKA PALANKA,34, STATE UNION OF,44.367
132850,VELIKO GRADISTE,34, STATE UNION OF,44.75
132890,CRNI VRH,34, STATE UNION OF,44.117
132950,NEGOTIN,34, STATE UNION OF,44.233
133330,SPLIT/KASTEL STAFIL,35,43.533,16.3
133340,SPLIT/MARJAN,35,43.517,16.433
133480,MOSTAR,37,43.333,17.783
133520,BJELASNICA MTN RNG,36,43.717,18.267
133530,SARAJEVO/BUTMIR,37,43.817,18.333
133670,ZLATIBOR,34, STATE UNION OF,43.733
133760,KRALJEVO,34, STATE UNION OF,43.7
133766,DATSAV3 VIRT STATION (YUGOSLAVIA (FORMER TERRITORY)),36,44.983,14.9
133770,DATSAV3 VIRT STATION (YUGOSLAVIA (FORMER TERRITORY)),36,44.983,14.9
133780,KOPAONIK,34, STATE UNION OF,43.283
133840,CUPRIJA,34, STATE UNION OF,43.933
133880,NIS,34, STATE UNION OF,43.333
133890,LESKOVAC,34, STATE UNION OF,42.983
133970,DIMITROVGRAD,34, STATE UNION OF,43.017
134520,DUBROVNIK-CILIPI,35,42.567,18.267
134570,TIVAT,34, STATE UNION OF,42.4
134590,NIKSIC,34, STATE UNION OF,42.767
134620,PODGORICA/GOLUBOVCI,34, STATE UNION OF,42.367
134624,PODGORICA,34, STATE UNION OF,42.35
134770,PRIZREN,34, STATE UNION OF,42.217
134810,PRISTINA,34, STATE UNION OF,42.65
134811,PRISTINA,34, STATE UNION OF,42.567
134890,VRANJE,34, STATE UNION OF,42.55
134930,KRIVA PALANKA,38,42.2,22.333
135620,ULCINJ,34, STATE UNION OF,41.917
135780,OHRID,38,41.117,20.8
135790,OHRID-AERODROME,34, STATE UNION OF,41.1
135830,BITOLA,38,41.05,21.367
135860,SKOPJE- AIRPORT,38,41.967,21.65
136150,TIRANA,39,41.333,19.783
140080,KREDARICA,33,46.383,13.85
140140,LJUBLJANA/BRNIK,33,46.217,14.483
140150,LJUBLJANA/BEZIGRAD,33,46.067,14.517
140240,LISCA,33,46.067,15.283
140260,MARIBOR/SLIVNICA,33,46.483,15.683
141050,PORTOROZ,33,45.517,13.567
142160,RIJEKA/KOZALA,35,45.333,14.45
142190,PARG,35,45.6,14.633
142320,KARLOVAC,35,45.5,15.567
142340,KRAPINA,35,46.133,15.883
142350,PUNTIJARKA,35,45.917,15.967
142360,ZAGREB/GRIC,35,45.817,15.983
142400,ZAGREB/MAKSIMIR,35,45.817,16.033
142410,ZAGREB/PLESO,35,45.733,16.067
142440,SISAK,35,45.5,16.367
142460,VARAZDIN,35,46.3,16.383
142480,KRIZEVCI,35,46.033,16.55
142530,BJELOVAR,35,45.733,16.85
142560,BILOGORA,35,45.883,17.2
142580,DARUVAR,35,45.6,17.233
142800,OSIJEK-CEPIN,35,45.5,18.567
142840,OSIJEK/KLISA,35,45.467,18.817
143015,OSIJEK,35,45.467,18.817
143030,ROVINJ/SV.IVAN NA P,35,45.05,13.617
143070,PULA AERODROME,35,44.9,13.917
143080,PAZIN,35,45.233,13.933
143140,MALI LOSINJ,35,44.533,14.483
143210,RAB,35,44.75,14.767
143230,SENJ,35,45,14.9
143240,ZAVIZAN,35,44.817,14.983
143280,OGULIN,35,45.267,15.233
143300,GOSPIC,35,44.55,15.367
143700,SLAVONSKI BROD,35,45.167,18
143820,GRADISTE,35,45.15,18.7
144270,VELA SESTRICA,35,43.85,15.2
144280,ZADAR PUNTAMIKA,35,44.133,15.217
144310,ZADAR/ZEMUNIK,35,44.1,15.35
144380,SIBENIK,35,43.733,15.917
144410,KOMIZA,35,43.05,16.1
144420,KNIN,35,44.033,16.2
144440,SPLIT/RESNIK,35,43.533,16.3
144450,SPLIT/MARJAN,35,43.517,16.433
144470,HVAR,35,43.167,16.45
144520,LASTOVO,35,42.767,16.9
144540,MAKARSKA,35,43.283,17.017
144620,PLOCE,35,43.033,17.433
144720,DUBROVNIK/GORICA,35,42.65,18.083
144740,DUBROVNIK/CILIPI,35,42.567,18.267
145420,BANJA LUKA,37,44.783,17.217
146480,MOSTAR,37,43.35,17.8
146520,BJELASNICA,37,43.717,18.267
146540,SARAJEVO-BJELAVE,37,43.867,18.433
150040,SIGHETUL MARMATIEI,40,47.933,23.917
150100,SATU MARE,40,47.717,22.883
150140,BAIA MARE,40,47.667,23.5
150150,OCNA SUGATAG,40,47.733,23.95
150200,BOTOSANI,40,47.733,26.65
150230,SUCEAVA,40,47.633,26.25
150800,ORADEA,40,47.033,21.9
150900,IASI,40,47.167,27.633
151080,CEAHLAU TOACA,40,46.983,25.95
151200,CLUJ-NAPOCA,40,46.783,23.567
151450,TG. MURES,40,46.533,24.533
151500,BACAU,40,46.533,26.917
151700,MIERCUREA CIUC,40,46.367,25.733
151970,BARLAD,40,46.233,27.65
152000,ARAD,40,46.133,21.35
152005,ARAD,40,46.167,21.317
152300,DEVA,40,45.867,22.9
152470,TIMISOARA,40,45.767,21.25
152600,SIBIU,40,45.8,24.15
152800,VARFU OMU,40,45.45,25.45
152920,CARANSEBES,40,45.417,22.25
153100,GALATI,40,45.483,28.033
153350,TULCEA,40,45.183,28.817
153380,ORAVITA,40,45.033,21.683
153460,RIMNICU VALCEA,40,45.1,24.367
153500,BUZAU,40,45.133,26.85
153600,SULINA,40,45.167,29.733
153730,PITESTI,40,44.85,24.817
153770,PLOIESTI,40,44.95,26
153880,MOLDOVA VECHE,40,44.717,21.633
154050,GRIVITA,40,44.75,27.3
154090,JURILOVCA,40,44.767,28.883
154100,DROBETA TURNU SEVER,40,44.633,22.633
154200,BUCURESTI INMH-BANE,40,44.483,26.117
154210,BUCURESTI AFUMATI,40,44.483,26.183
154215,CAMPIA TURZII,40,46.5,23.883
154440,FETESTI,40,44.367,27.85
154500,CRAIOVA,40,44.317,23.867
154600,CALARASI,40,44.2,27.333
154700,ROSIORI DE VEDE,40,44.1,24.983
154800,CONSTANTA,40,44.217,28.65
154810,KOGALNICEANU,40,44.333,28.433
154900,TR. MAGURELE,40,43.75,24.883
154990,MANGALIA,40,43.817,28.583
155020,VIDIN,41,43.817,22.883
155050,VRATZA,41,43.2,23.533
155110,LOM,41,43.817,23.25
155250,LOVETCH,41,43.133,24.717
155253,GORNA ORYAHOVITSA,41,43.15,25.7
155260,PLEVEN,41,43.417,24.6
155280,PLEVEN,41,43.4,24.6
155300,VELIKO TARNOVO,41,43.083,25.65
155350,ROUSSE,41,43.85,25.95
155490,RAZGRAD,41,43.517,26.533
155500,SILISTRA,41,44.117,27.267
155520,VARNA,41,43.2,27.917
155560,DATSAV3 VIRT STATION (BULGARIA),41,42.667,26.317
155561,VARNA,41,43.2,27.917
155610,SHABLA,41,43.533,28.533
155620,KALIAKPA,41,43.367,28.467
156000,MOURGASH,41,42.833,23.667
156050,DRAGOMAN,41,42.933,22.933
156090,DATSAV3 VIRT STATION (BULGARIA),41,42.667,26.317
156091,SOFIA (OBSERVATORY),41,42.817,23.383
156130,CHERNI VRAH (TOP/SO,41,42.583,23.267
156140,SOFIA (OBSERV.),41,42.65,23.383
156150,MUSSALA (TOP/SOMMET,41,42.183,23.583
156250,PLOVDIV,41,42.133,24.75
156270,BOTEV VRAH (TOP/SOM,41,42.667,24.833
156350,CHIRPAN,41,42.2,25.333
156400,SLIVEN,41,42.667,26.317
156550,BURGAS,41,42.483,27.483
156610,ACHTOPOL,41,42.1,27.85
157120,SANDANSKI,41,41.517,23.267
157250,SNEJANKA (TOP/SOMME,41,41.667,24.683
157260,ROJEN,41,41.883,24.733
160080,S. VALENTINO ALLA M,42,46.75,10.533
160083,RESIA PASS,42,46.833,10.5
160200,BOLZANO,42,46.467,11.333
160220,PAGANELLA,42,46.15,11.033
160360,AVIANO,42,46.033,12.6
160365,AVIANO (USAF),42,46.017,12.617
160370,AVIANO (USAF),42,46.033,12.617
160400,TARVISIO,42,46.5,13.583
160450,UDINE/RIVOLTO,42,45.983,13.033
160520,PIAN ROSA,42,45.933,7.7
160590,TORINO/CASELLE,42,45.217,7.65
160610,TORINO/BRIC DELLA C,42,45.033,7.733
160640,NOVARA/CAMERI,42,45.517,8.667
160660,MILANO/MALPENSA,42,45.617,8.733
160760,BERGAMO/ORIO AL SER,42,45.667,9.7
160800,MILANO/LINATE,42,45.433,9.283
160840,PIACENZA,42,44.917,9.733
160880,BRESCIA/GHEDI,42,45.417,10.283
160900,VERONA/VILLAFRANCA,42,45.383,10.867
160980,TREVISO/ISTRANA,42,45.683,12.1
160990,TREVISO/S. ANGELO,42,45.65,12.183
161000,VENEZIA/SAN NICOLO,42,45.433,12.383
161050,VENEZIA/TESSERA,42,45.5,12.333
161080,RONCHI DEI LEGIONAR,42,45.817,13.483
161100,TRIESTE,42,45.65,13.75
161150,MONTE MALANOTTE,42,44.25,7.8
161180,NOVI LIGURE,42,44.767,8.783
161190,PASSO DEI GIOVI,42,44.633,8.933
161200,GENOVA/SESTRI,42,44.417,8.85
161210,GENOVA/SESTRI,42,44.417,8.833
161220,ALBENGA,42,44.05,8.117
161240,PASSO DELLA CISA,42,44.433,9.933
161250,SARZANA/LUNI,42,44.083,9.983
161340,MONTE CIMONE,42,44.2,10.7
161400,BOLOGNA/BORGO PANIG,42,44.533,11.3
161460,PUNTA MARINA,42,44.45,12.3
161470,FORLI,42,44.2,12.067
161480,CERVIA,42,44.217,12.3
161490,RIMINI,42,44.033,12.617
161530,CAPO MELE,42,43.95,8.167
161580,PISA/S. GIUSTO,42,43.683,10.383
161680,MONTE ARGENTARIO,42,42.383,11.167
161700,FIRENZE/PERETOLA,42,43.8,11.2
161790,FRONTONE,42,43.517,12.733
161810,PERUGIA,42,43.083,12.5
161900,ANCONA,42,43.617,13.533
161910,FALCONARA,42,43.617,13.367
161970,M. CALAMITA,42,42.733,10.4
162000,PIANOSA ISLAND,42,42.583,10.1
162060,GROSSETO,42,42.75,11.067
162160,VITERBO,42,42.433,12.05
162190,MONTE TERMINILLO,42,42.467,12.983
162240,VIGNA DI VALLE,42,42.083,12.217
162300,PESCARA,42,42.433,14.2
162320,TERMOLI,42,42,15
162350,ROMA/URBE,42,41.95,12.5
162390,ROMA/CIAMPINO,42,41.783,12.583
162420,ROMA FIUMICINO,42,41.8,12.233
162430,LATINA,42,41.55,12.9
162440,FROSINONE,42,41.633,13.3
162450,PRATICA DI MARE,42,41.65,12.45
162520,CAMPOBASSO,42,41.567,14.65
162530,GRAZZANISE,42,41.05,14.067
162580,MONTE S. ANGELO,42,41.7,15.95
162591,PARMA,42,44.817,10.283
162592,LEVALDIGI,42,44.533,7.617
162593,MONTICHIARI,42,45.417,10.333
162603,FOGGIA/GINO LISA,42,41.433,15.533
162610,AMENDOLA,42,41.533,15.717
162630,TREVICO,42,41.05,15.233
162700,BARI/PALESE MACCHIE,42,41.133,16.783
162800,PONZA,42,40.917,12.95
162890,NAPOLI/CAPODICHINO,42,40.85,14.3
162894,NAPLES,42,40.9,14.3
163100,CAPO PALINURO,42,40.017,15.283
163120,GIOIA DEL COLLE,42,40.767,16.933
163200,BRINDISI,42,40.65,17.95
163240,GROTTAGLIE,42,40.517,17.4
163250,MARINA DI GINOSA,42,40.433,16.883
163320,LECCE,42,40.233,18.15
163440,MONTE SCURO,42,39.333,16.4
163500,CROTONE,42,39,17.067
163600,S. MARIA DI LEUCA,42,39.817,18.35
163620,LAMEZIA TERME,42,38.9,16.25
164000,USTICA,42,38.7,13.183
164050,PALERMO/PUNTA RAISI,42,38.183,13.1
164100,PALERMO BOCCADIFALC,42,38.1,13.3
164200,MESSINA,42,38.2,15.55
164220,REGGIO CALABRIA,42,38.067,15.65
164290,TRAPANI/BIRGI,42,37.917,12.5
164300,DATSAV3 VIRT STATION (ITALY),42,45.667,9.7
164500,ENNA,42,37.567,14.283
164530,GELA,42,37.083,14.217
164590,CATANIA/SIGONELLA,42,37.4,14.917
164594,SIGONELLA,42,37.4,14.917
164600,CATANIA/FONTANAROSS,42,37.467,15.05
164700,PANTELLERIA,42,36.817,11.967
164800,COZZO SPADARO,42,36.683,15.133
164900,LAMPEDUSA,42,35.5,12.6
165020,ASINARA ISLAND,42,41.117,8.317
165060,GUARDIAVECCHIA,42,41.217,9.4
165200,ALGHERO,42,40.633,8.283
165220,CAPO CACCIA,42,40.567,8.167
165310,OLBIA/COSTA SMERALD,42,40.9,9.517
165390,CAPO FRASCA,42,39.75,8.467
165460,DECIMOMANNU,42,39.35,8.967
165500,CAPO BELLAVISTA,42,39.933,9.717
165600,CAGLIARI/ELMAS,42,39.25,9.067
165640,CAPO CARBONARA,42,39.1,9.517
165970,LUQA,43,35.85,14.483
166220,THESSALONIKI (AIRPO,44,40.517,22.967
166240,CHRYSOPOULI (AIRPOR,44,40.983,24.6
166270,ALEXANDROUPOLI (AIR,44,40.85,25.917
166410,KERKYRA (AIRPORT),44,39.617,19.917
166421,PAROS,44,37.017,25.133
166430,AKTION (AIRPORT),44,38.617,20.767
166500,LIMNOS (AIRPORT),44,39.917,25.233
166510,LIMNOS ISLAND ARPT,44,39.933,25.25
166650,ANCHIALOS (AIRPORT),44,39.217,22.8
166670,MYTILINI (AIRPORT),44,39.067,26.6
166750,LAMIA,44,38.9,22.4
166820,ANDRAVIDA (AIRPORT),44,37.917,21.283
166830,KYMI-ON-EVVOIA,44,38.633,24.1
166840,SKYROS (AIRPORT),44,38.967,24.483
166850,KEFALHNIA (AIRPORT),44,38.117,20.5
166870,ARAXOS (AIRPORT),44,38.15,21.417
166990,TANAGRA (AIRPORT),44,38.317,23.533
167060,CHIOS (AIRPORT),44,38.333,26.133
167160,ATHINAI (AIRPORT),44,37.9,23.733
167161,ELEFTHERIOS VENIZEL,44,37.933,23.95
167180,ELEFSIS (AIRPORT),44,38.067,23.55
167193,ZAKINTHOS DIONYSIOS,44,37.75,20.883
167230,SAMOS (AIRPORT),44,37.7,26.917
167260,KALAMATA (AIRPORT),44,37.067,22.017
167263,MIKONOS,44,37.433,25.35
167264,SYROS,44,37.417,24.95
167320,NAXOS,44,37.1,25.383
167340,METHONI,44,36.833,21.7
167380,MILOS,44,36.717,24.45
167420,KOS (AIRPORT),44,36.783,27.067
167430,KYTHIRA,44,36.283,23.017
167443,SANTORINI,44,36.4,25.467
167460,SOUDA (AIRPORT),44,35.483,24.117
167464,SOUDA BAY CRETE,44,35.533,24.15
167490,RHODES (AIRPORT),44,36.4,28.083
167494,RHODES/PARADISSI,44,36.383,28.117
167540,HERAKLION (AIRPORT),44,35.333,25.183
167543,KARPATHOS,44,35.417,27.133
170220,ZONGULDAK,45,41.45,31.8
170240,INEBOLU,45,41.983,33.783
170260,SINOP,45,42.033,35.167
